root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,epoxy.items.cavity,epoxy.items.ct,epoxy.items.degas_machine_id,epoxy.items.epoxy_batch1,epoxy.items.epoxy_batch2,epoxy.items.epoxy_batch3,epoxy.items.epoxy_batch4,epoxy.items.epoxy_pressure1,epoxy.items.epoxy_pressure2,epoxy.items.station_id
wip_id,F9F23730FD81Y82AV,2022-09-06 11:07:32,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.26,5,383193,,,,13.01,12.93,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FDQ1Y82AD,2022-09-06 11:07:35,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.33,2,393827,,,,18.09,18.24,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F8J1Y82A0,2022-09-06 11:07:38,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.94,3,389725,,,,12.88,12.71,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F281Y82AU,2022-09-06 11:07:40,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,3,389725,,,,16.08,16.33,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F4N1Y82A8,2022-09-06 11:07:43,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.20,5,383193,,,,14.15,14.17,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F261Y82AW,2022-09-06 11:07:46,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.40,2,393827,,,,16.92,16.96,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FEU1Y82A6,2022-09-06 11:07:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.63,2,393827,,,,19.95,19.88,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FE21Y82AY,2022-09-06 11:07:50,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,5,383193,,,,12.00,11.89,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FQ91Y82AV,2022-09-06 11:07:55,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.81,8,383193,,,,13.46,13.64,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F5N1Y82A5,2022-09-06 11:07:58,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.66,3,389725,,,,13.91,13.85,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F051Y82A3,2022-09-06 11:08:03,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.56,5,383193,,,,18.76,18.86,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730EZE1Y82AY,2022-09-06 11:08:05,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.35,2,393827,,,,15.78,16.36,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F9K1Y82AW,2022-09-06 11:08:06,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.13,3,389725,,,,19.01,19.02,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FH21Y82AP,2022-09-06 11:08:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.85,8,383193,,,,17.40,17.18,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FB81Y82A1,2022-09-06 11:08:14,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.21,5,383193,,,,12.89,12.80,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FCL1Y82AL,2022-09-06 11:08:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.39,2,393827,,,,18.05,18.22,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F5L1Y82A7,2022-09-06 11:08:19,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.99,3,389725,,,,12.90,12.73,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F921Y82AD,2022-09-06 11:08:22,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.53,3,389725,,,,16.01,16.28,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F071Y82A1,2022-09-06 11:08:25,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.05,14.07,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FAD1Y82AZ,2022-09-06 11:08:27,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.47,2,393827,,,,16.86,16.90,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FBH1Y82AS,2022-09-06 11:08:32,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,5,383193,,,,11.99,11.89,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FT71Y82AN,2022-09-06 11:08:36,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.80,8,383193,,,,13.40,13.55,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F8H1Y82A1,2022-09-06 11:08:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.73,3,389725,,,,14.00,13.95,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F1J1Y82AM,2022-09-06 11:08:43,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.68,5,383193,,,,18.67,18.78,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F591Y82AJ,2022-09-06 11:08:46,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.36,2,393827,,,,15.73,16.30,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F237403MB1Y82AD,2022-09-06 11:08:48,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.12,3,389725,,,,19.02,19.02,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FCX1Y82A9,2022-09-06 11:08:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.53,2,393827,,,,20.15,20.09,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FR51Y82AW,2022-09-06 11:08:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.85,8,383193,,,,17.41,17.19,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FC41Y82A2,2022-09-06 11:08:57,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.22,5,383193,,,,12.84,12.76,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FAU1Y82AJ,2022-09-06 11:09:00,passed,,Ramp,Everwin,TI,N199,Baoti,A2,33.03,3,389725,,,,12.85,12.70,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730EZA1Y82A2,2022-09-06 11:09:04,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.51,3,389725,,,,16.01,16.27,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730EZQ1Y82AN,2022-09-06 11:09:06,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.40,5,383193,,,,14.01,14.05,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FFN1Y82A9,2022-09-06 11:09:07,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.47,2,393827,,,,18.23,18.38,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F691Y82AF,2022-09-06 11:09:07,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.48,2,393827,,,,16.86,16.90,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F2374000E1Y82A8,2022-09-06 11:09:13,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,11.98,11.88,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FST1Y82A5,2022-09-06 11:09:16,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.84,8,383193,,,,13.39,13.57,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F5E1Y82AD,2022-09-06 11:09:20,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.68,3,389725,,,,14.01,13.93,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F0W1Y82AC,2022-09-06 11:09:24,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.72,5,383193,,,,18.62,18.73,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F781Y82AD,2022-09-06 11:09:26,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.35,2,393827,,,,15.73,16.30,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FDM1Y82AG,2022-09-06 11:09:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.65,2,393827,,,,19.96,19.90,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F2H1Y82AK,2022-09-06 11:09:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.11,3,389725,,,,18.98,18.98,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FH91Y82AG,2022-09-06 11:09:31,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.83,8,383193,,,,17.39,17.17,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FAE1Y82AY,2022-09-06 11:09:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.22,5,383193,,,,12.83,12.74,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F0Z1Y82A9,2022-09-06 11:09:47,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.47,3,389725,,,,16.01,16.28,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F161Y82AZ,2022-09-06 11:09:47,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.00,14.02,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F0B1Y82AX,2022-09-06 11:09:48,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.33,2,393827,,,,16.89,16.92,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FC71Y82AZ,2022-09-06 11:09:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.37,2,393827,,,,18.11,18.28,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F8A1Y82A8,2022-09-06 11:09:55,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.84,3,389725,,,,12.92,12.76,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FEH1Y82AH,2022-09-06 11:09:56,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.46,5,383193,,,,11.97,11.87,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FRD1Y82AN,2022-09-06 11:09:57,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.82,8,383193,,,,13.35,13.52,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F1R1Y82AE,2022-09-06 11:10:04,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.68,5,383193,,,,18.62,18.73,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F2N1Y82AE,2022-09-06 11:10:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.26,2,393827,,,,15.74,16.29,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FBZ1Y82AA,2022-09-06 11:10:10,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.62,2,393827,,,,19.91,19.85,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FH11Y82AQ,2022-09-06 11:10:12,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.83,8,383193,,,,17.37,17.15,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F9T1Y82AN,2022-09-06 11:10:13,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.12,3,389725,,,,18.96,18.95,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F6V1Y82AV,2022-09-06 11:10:13,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.66,3,389725,,,,14.14,14.09,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FAV1Y82AH,2022-09-06 11:10:22,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.23,5,383193,,,,12.82,12.74,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F3V1Y82A4,2022-09-06 11:10:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,5,383193,,,,14.02,14.04,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237403MC1Y82AC,2022-09-06 11:10:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.46,3,389725,,,,15.95,16.22,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F5Y1Y82AV,2022-09-06 11:10:29,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.39,2,393827,,,,16.88,16.89,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F237402WV1Y82A3,2022-09-06 11:10:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.38,2,393827,,,,18.08,18.25,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F7Z1Y82AN,2022-09-06 11:10:36,passed,,Ramp,Everwin,TI,N199,Baoti,A2,33.01,3,389725,,,,12.88,12.72,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FGR1Y82A3,2022-09-06 11:10:38,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.84,8,383193,,,,13.35,13.52,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237400041Y82AJ,2022-09-06 11:10:38,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,11.94,11.84,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F4P1Y82A7,2022-09-06 11:10:45,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.71,5,383193,,,,18.59,18.69,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F571Y82AL,2022-09-06 11:10:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.28,2,393827,,,,15.71,16.27,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FDE1Y82AP,2022-09-06 11:10:51,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.65,2,393827,,,,19.86,19.80,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F531Y82AQ,2022-09-06 11:10:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.68,3,389725,,,,14.06,13.97,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FG91Y82AK,2022-09-06 11:10:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.87,8,383193,,,,17.35,17.14,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F1M1Y82AJ,2022-09-06 11:10:55,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.12,3,389725,,,,19.00,18.99,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FBD1Y82AW,2022-09-06 11:11:04,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.25,5,383193,,,,12.80,12.71,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F5B1Y82AG,2022-09-06 11:11:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.33,2,393827,,,,16.87,16.89,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F2F1Y82AM,2022-09-06 11:11:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.32,5,383193,,,,13.98,14.01,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730EZX1Y82AF,2022-09-06 11:11:11,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.52,3,389725,,,,15.99,16.26,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FDW1Y82A7,2022-09-06 11:11:12,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.41,2,393827,,,,18.05,18.21,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F4Z1Y82AX,2022-09-06 11:11:17,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.89,3,389725,,,,12.85,12.68,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FD31Y82A0,2022-09-06 11:11:21,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,5,383193,,,,11.95,11.84,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F1L1Y82AK,2022-09-06 11:11:25,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.69,5,383193,,,,18.52,18.63,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F3U1Y82A5,2022-09-06 11:11:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.29,2,393827,,,,15.71,16.27,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FDR1Y82AC,2022-09-06 11:11:32,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.63,2,393827,,,,19.87,19.81,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F9N1Y82AT,2022-09-06 11:11:35,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,14.02,13.95,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FFS1Y82A5,2022-09-06 11:11:36,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.72,8,383193,,,,13.48,13.64,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F811Y82AH,2022-09-06 11:11:38,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.06,3,389725,,,,18.82,18.82,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FB11Y82A8,2022-09-06 11:11:47,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.25,5,383193,,,,12.78,12.70,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730EZ21Y82AA,2022-09-06 11:11:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,2,393827,,,,16.84,16.86,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F201Y82A2,2022-09-06 11:11:51,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.28,5,383193,,,,13.99,14.01,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FAB1Y82A1,2022-09-06 11:11:53,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.50,3,389725,,,,15.85,16.13,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237402TV1Y82AC,2022-09-06 11:11:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.38,2,393827,,,,18.14,18.30,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FRL1Y82AF,2022-09-06 11:11:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.90,8,383193,,,,17.60,17.40,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FA31Y82A9,2022-09-06 11:11:59,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.94,3,389725,,,,12.84,12.66,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FBJ1Y82AR,2022-09-06 11:12:03,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,11.99,11.89,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F0K1Y82AP,2022-09-06 11:12:06,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.68,5,383193,,,,18.49,18.59,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F5P1Y82A4,2022-09-06 11:12:10,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.26,2,393827,,,,15.73,16.29,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FDG1Y82AM,2022-09-06 11:12:13,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.58,2,393827,,,,19.88,19.83,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F601Y82AQ,2022-09-06 11:12:16,passed,,Ramp,Everwin,TI,N199,KRS,A1,32.65,3,389725,,,,14.04,13.97,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FDA1Y82AT,2022-09-06 11:12:17,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.91,8,383193,,,,13.39,13.55,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237403MD1Y82AB,2022-09-06 11:12:20,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.10,3,389725,,,,18.90,18.90,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F2374001D1Y82A6,2022-09-06 11:12:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.25,5,383193,,,,12.80,12.72,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F641Y82AL,2022-09-06 11:12:31,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.37,2,393827,,,,16.84,16.86,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F1A1Y82AV,2022-09-06 11:12:32,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.32,5,383193,,,,13.99,14.01,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FAS1Y82AL,2022-09-06 11:12:35,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.38,2,393827,,,,18.11,18.27,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FGL1Y82A8,2022-09-06 11:12:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.95,8,383193,,,,17.44,17.24,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F381Y82AR,2022-09-06 11:12:36,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,3,389725,,,,15.88,16.15,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FA11Y82AB,2022-09-06 11:12:40,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.95,3,389725,,,,12.86,12.70,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FBN1Y82AM,2022-09-06 11:12:46,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,5,383193,,,,11.91,11.81,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F151Y82A0,2022-09-06 11:12:48,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.73,5,383193,,,,18.54,18.64,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FA41Y82A8,2022-09-06 11:12:51,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.25,2,393827,,,,15.66,16.22,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FA81Y82A4,2022-09-06 11:12:54,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.66,2,393827,,,,19.84,19.79,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F7T1Y82AU,2022-09-06 11:12:57,passed,,Ramp,Everwin,TI,N199,KRS,A1,32.62,3,389725,,,,13.99,13.93,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FGF1Y82AD,2022-09-06 11:12:58,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.87,8,383193,,,,13.34,13.50,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F0N1Y82AL,2022-09-06 11:13:03,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.11,3,389725,,,,18.92,18.91,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F3L1Y82AD,2022-09-06 11:13:11,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,2,393827,,,,16.85,16.87,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FC11Y82A5,2022-09-06 11:13:12,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,12.77,12.68,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F0A1Y82AY,2022-09-06 11:13:13,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.26,5,383193,,,,13.96,13.98,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FGC1Y82AG,2022-09-06 11:13:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.39,2,393827,,,,18.05,18.23,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FTQ1Y82A5,2022-09-06 11:13:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.94,8,383193,,,,17.44,17.24,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F6M1Y82A3,2022-09-06 11:13:18,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.47,3,389725,,,,15.97,16.24,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F671Y82AH,2022-09-06 11:13:21,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.88,3,389725,,,,12.86,12.70,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FAQ1Y82AN,2022-09-06 11:13:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,11.91,11.81,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F3F1Y82AJ,2022-09-06 11:13:29,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.70,5,383193,,,,18.51,18.62,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F861Y82AC,2022-09-06 11:13:32,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.24,2,393827,,,,15.71,16.26,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FF61Y82AR,2022-09-06 11:13:35,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.55,2,393827,,,,19.83,19.76,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F5X1Y82AW,2022-09-06 11:13:38,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,14.00,13.93,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FT01Y82AV,2022-09-06 11:13:39,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.91,8,383193,,,,13.33,13.49,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F5W1Y82AX,2022-09-06 11:13:45,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.12,3,389725,,,,18.87,18.87,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F2374095T1Y82A5,2022-09-06 11:13:52,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.38,2,393827,,,,16.84,16.86,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F4A1Y82AL,2022-09-06 11:13:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,13.94,13.95,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FBP1Y82AL,2022-09-06 11:13:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.25,5,383193,,,,12.76,12.68,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FG31Y82AR,2022-09-06 11:13:58,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.91,8,383193,,,,17.33,17.11,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FE61Y82AU,2022-09-06 11:13:58,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,18.00,18.16,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237406T91Y82AU,2022-09-06 11:14:01,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,3,389725,,,,15.92,16.18,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F6H1Y82A7,2022-09-06 11:14:03,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.91,3,389725,,,,12.82,12.66,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F2X1Y82A5,2022-09-06 11:14:10,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.66,5,383193,,,,18.47,18.58,LFDG_MEG3_OQC1_05_EPOXY
