root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,im.Pressure_025s,im.Pressure_08s,im.Pressure_18s,im.Temperature1_7s,im.Temperature2_7s,im.insight.test_attributes.test_result,im.insight.test_attributes.uut_start,im.insight.test_attributes.uut_stop,im.insight.test_station_attributes.fixture_id,im.insight.test_station_attributes.head_id,im.insight.test_station_attributes.line_id,im.insight.test_station_attributes.machine_id,im.insight.test_station_attributes.software_name,im.insight.test_station_attributes.software_version,im.insight.test_station_attributes.station_id,im.insight.uut_attributes.bin,im.insight.uut_attributes.cavity,im.insight.uut_attributes.resin_batch
extrusion_id,EWB23330FNXAD125V,2022-09-06 19:32:44,failed,,Ramp,,Everwin,TI,N199,Baoti,1231.3,778.0,667.5,193.78,183.08,fail,2022-09-06 19:26:42,2022-09-06 19:27:12,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23326WT3AC125B,2022-09-06 19:34:58,failed,,Ramp,,Everwin,TI,N199,Baoti,1236.41,836.19,633.87,194.09,184.3,fail,2022-09-06 19:28:55,2022-09-06 19:29:25,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23274ZKNAC125H,2022-09-06 19:48:09,failed,,Ramp,,Everwin,TI,N199,Baoti,1311.95,839.92,684.88,192.09,181.34,fail,2022-09-06 19:42:07,2022-09-06 19:42:37,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB233350JNAB125J,2022-09-06 20:18:11,failed,,Ramp,,Everwin,TI,N199,Baoti,1335.24,812.51,686.88,194.24,184.1,fail,2022-09-06 20:12:09,2022-09-06 20:12:39,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23334WZXAA1256,2022-09-06 21:41:31,failed,,Ramp,,Everwin,TI,N199,Baoti,1299.82,818.94,687.29,193.26,185.07,fail,2022-09-06 21:35:28,2022-09-06 21:35:58,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB233400MFAA125X,2022-09-06 21:56:13,failed,,Ramp,,Everwin,TI,N199,Baoti,935.95,798.57,604.8,176.25,189.0,fail,2022-09-06 21:55:34,2022-09-06 21:56:04,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
extrusion_id,EWB23326E7HAA1257,2022-09-06 23:07:40,failed,,Ramp,,Everwin,TI,N199,Baoti,1029.55,919.47,894.58,193.84,189.45,fail,2022-09-06 23:07:01,2022-09-06 23:07:31,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB233400NJAA125R,2022-09-06 23:09:49,failed,,Ramp,,Everwin,TI,N199,Baoti,1301.92,901.34,682.15,190.27,181.02,fail,2022-09-06 23:03:45,2022-09-06 23:04:15,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23326W2BAC125A,2022-09-06 23:11:29,failed,,Ramp,,Everwin,TI,N199,Baoti,1240.33,858.15,661.08,191.51,181.93,fail,2022-09-06 23:05:26,2022-09-06 23:05:56,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23230320AD125Z,2022-09-06 23:35:01,failed,,Ramp,,Everwin,TI,N199,Baoti,918.41,792.12,710.07,192.31,188.51,fail,2022-09-06 23:34:22,2022-09-06 23:34:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23274ZMDAC125L,2022-09-06 23:50:51,failed,,Ramp,,Everwin,TI,N199,Baoti,1224.59,761.42,787.82,187.77,170.47,fail,2022-09-06 23:44:48,2022-09-06 23:45:18,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB232301ZYAD125C,2022-09-07 00:02:46,failed,,Ramp,,Everwin,TI,N199,Baoti,798.25,725.37,666.88,195.72,189.85,fail,2022-09-07 00:02:06,2022-09-07 00:02:36,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23326P3DAB125D,2022-09-07 00:04:29,failed,,Ramp,,Everwin,TI,N199,Baoti,1151.01,764.89,781.82,189.67,172.58,fail,2022-09-06 23:58:25,2022-09-06 23:58:55,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23326W15AC125K,2022-09-07 00:09:10,failed,,Ramp,,Everwin,TI,N199,Baoti,1282.89,917.48,690.95,190.73,180.92,fail,2022-09-07 00:08:29,2022-09-07 00:08:59,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23334DNEAD1252,2022-09-07 00:13:14,failed,,Ramp,,Everwin,TI,N199,Baoti,1320.72,919.85,686.13,190.62,177.35,fail,2022-09-07 00:12:33,2022-09-07 00:13:03,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23326GFCAA125L,2022-09-07 00:15:24,failed,,Ramp,,Everwin,TI,N199,Baoti,1079.96,743.89,781.09,191.06,171.67,fail,2022-09-07 00:09:21,2022-09-07 00:09:51,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23274R9SAB125J,2022-09-07 00:32:31,failed,,Ramp,,Everwin,TI,N199,Baoti,1060.59,728.22,759.17,191.27,173.31,fail,2022-09-07 00:26:27,2022-09-07 00:26:57,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23325RNRAD125B,2022-09-07 00:36:25,failed,,Ramp,,Everwin,TI,N199,Baoti,1116.21,769.39,790.17,190.51,168.21,fail,2022-09-07 00:30:22,2022-09-07 00:30:52,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB233356L7AC125L,2022-09-07 00:37:31,failed,,Ramp,,Everwin,TI,N199,Baoti,1113.88,724.83,748.47,189.13,170.84,fail,2022-09-07 00:31:29,2022-09-07 00:31:59,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23326LQYAB1252,2022-09-07 00:41:24,failed,,Ramp,,Everwin,TI,N199,Baoti,878.73,848.16,831.44,193.77,192.55,fail,2022-09-07 00:40:45,2022-09-07 00:41:15,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB233350J6AB1250,2022-09-07 00:43:08,failed,,Ramp,,Everwin,TI,N199,Baoti,912.4,824.46,811.01,186.8,188.74,fail,2022-09-07 00:42:28,2022-09-07 00:42:58,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23326GG0AA125V,2022-09-07 00:50:55,failed,,Ramp,,Everwin,TI,N199,Baoti,1157.87,786.22,650.37,190.55,177.89,fail,2022-09-07 00:44:52,2022-09-07 00:45:22,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB2333565NAC125G,2022-09-07 01:00:58,failed,,Ramp,,Everwin,TI,N199,Baoti,1155.71,545.41,595.97,187.67,167.63,fail,2022-09-07 00:54:55,2022-09-07 00:55:25,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
