root_serial_type,root_serial,local_time,result,defects,configs.Bin,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,color.Color_A_Star_Volcano,color.Color_B_Star_Volcano,color.Color_L_Star_Volcano,color.insight.test_attributes.test_result,color.insight.test_attributes.unit_serial_number,color.insight.test_attributes.uut_start,color.insight.test_attributes.uut_stop,color.insight.test_station_attributes.fixture_id,color.insight.test_station_attributes.head_id,color.insight.test_station_attributes.line_id,color.insight.test_station_attributes.machine_id,color.insight.test_station_attributes.software_name,color.insight.test_station_attributes.software_version,color.insight.test_station_attributes.station_id,color.insight.uut_attributes.Dot_SN,color.insight.uut_attributes.Trace_SN,color.insight.uut_attributes.bin,color.properties.Bin
wip_id,F9F234606KM1Y82AD,2022-09-06 11:50:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.946,6.236,67.881,pass,F9F234606KM1Y82AD,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606KM1Y82AD,BinA,BinA
wip_id,F9F235709YE1Y82A8,2022-09-06 11:50:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.987,6.574,67.075,pass,F9F235709YE1Y82A8,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235709YE1Y82A8,BinA,BinA
wip_id,F9F234700CP1Y82A3,2022-09-06 11:50:17,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.589,6.698,67.238,pass,F9F234700CP1Y82A3,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700CP1Y82A3,BinA,BinA
wip_id,F9F23530C3Z1Y82A9,2022-09-06 11:50:17,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.639,7.193,67.016,pass,F9F23530C3Z1Y82A9,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530C3Z1Y82A9,BinB,BinB
wip_id,F9F23520HLA1Y82AB,2022-09-06 11:50:18,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.582,6.632,67.634,pass,F9F23520HLA1Y82AB,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520HLA1Y82AB,BinA,BinA
wip_id,F9F23310A111Y82AP,2022-09-06 11:50:18,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.601,6.556,64.891,pass,F9F23310A111Y82AP,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23310A111Y82AP,BinA,BinA
wip_id,F9F23560B3Q1Y82AG,2022-09-06 11:50:18,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.614,6.541,65.877,pass,F9F23560B3Q1Y82AG,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23560B3Q1Y82AG,BinA,BinA
wip_id,F9F2353026G1Y82AT,2022-09-06 11:50:18,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.664,7.142,64.908,pass,F9F2353026G1Y82AT,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2353026G1Y82AT,BinB,BinB
wip_id,F9F235208FQ1Y82AM,2022-09-06 11:50:18,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.646,6.91,66.032,pass,F9F235208FQ1Y82AM,2022-09-06 11:49:44,2022-09-06 11:50:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235208FQ1Y82AM,BinO,BinO
wip_id,F9F23570ARR1Y82AH,2022-09-06 11:50:35,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.97,6.892,68.054,pass,F9F23570ARR1Y82AH,2022-09-06 11:50:02,2022-09-06 11:50:35,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23570ARR1Y82AH,BinO,BinO
wip_id,F9F234606511Y82A7,2022-09-06 11:50:35,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.939,6.652,67.83,pass,F9F234606511Y82A7,2022-09-06 11:50:02,2022-09-06 11:50:35,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606511Y82A7,BinA,BinA
wip_id,F9F234700T11Y82AE,2022-09-06 14:55:31,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.933,6.332,67.245,pass,F9F234700T11Y82AE,2022-09-06 14:54:56,2022-09-06 14:55:31,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700T11Y82AE,BinA,BinA
wip_id,F9F23470AF81Y82AZ,2022-09-06 11:50:35,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.951,6.451,68.167,pass,F9F23470AF81Y82AZ,2022-09-06 11:50:02,2022-09-06 11:50:35,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470AF81Y82AZ,BinA,BinA
wip_id,F9F235306TP1Y82AM,2022-09-06 14:55:31,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.92,6.281,66.92,pass,F9F235306TP1Y82AM,2022-09-06 14:54:56,2022-09-06 14:55:31,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235306TP1Y82AM,BinA,BinA
wip_id,F9F23460DJ71Y82AP,2022-09-06 11:50:35,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.985,6.556,65.894,pass,F9F23460DJ71Y82AP,2022-09-06 11:50:02,2022-09-06 11:50:35,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460DJ71Y82AP,BinA,BinA
wip_id,F9F2316084E1Y82A4,2022-09-06 11:50:35,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.96,6.473,67.275,pass,F9F2316084E1Y82A4,2022-09-06 11:50:02,2022-09-06 11:50:35,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2316084E1Y82A4,BinA,BinA
wip_id,F9F23430DPT1Y82AR,2022-09-06 11:50:51,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.592,6.742,68.926,pass,F9F23430DPT1Y82AR,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430DPT1Y82AR,BinO,BinO
wip_id,F9F23570APV1Y82AK,2022-09-06 11:50:51,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.597,6.884,67.697,pass,F9F23570APV1Y82AK,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23570APV1Y82AK,BinO,BinO
wip_id,F9F234605K11Y82A0,2022-09-06 11:50:51,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.594,6.436,67.46,pass,F9F234605K11Y82A0,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234605K11Y82A0,BinA,BinA
wip_id,F9F23340HMS1Y82AW,2022-09-06 11:50:51,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.661,7.024,66.484,pass,F9F23340HMS1Y82AW,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23340HMS1Y82AW,BinO,BinO
wip_id,F9F23530CR81Y82A2,2022-09-06 11:50:51,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.635,6.962,67.35,pass,F9F23530CR81Y82A2,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530CR81Y82A2,BinO,BinO
wip_id,F9F23530CCD1Y82A2,2022-09-06 11:50:51,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.607,7.137,68.64,pass,F9F23530CCD1Y82A2,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530CCD1Y82A2,BinB,BinB
wip_id,F9F234506X51Y82AU,2022-09-06 11:50:51,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.572,7,68.292,pass,F9F234506X51Y82AU,2022-09-06 11:50:18,2022-09-06 11:50:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234506X51Y82AU,BinO,BinO
wip_id,F9F23560BWQ1Y82A3,2022-09-06 14:56:03,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.958,6.206,66.877,pass,F9F23560BWQ1Y82A3,2022-09-06 14:55:31,2022-09-06 14:56:03,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23560BWQ1Y82A3,BinA,BinA
wip_id,F9F234606HS1Y82AE,2022-09-06 11:51:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.984,6.658,67.006,pass,F9F234606HS1Y82AE,2022-09-06 11:50:35,2022-09-06 11:51:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606HS1Y82AE,BinA,BinA
wip_id,F9F235403YP1Y82A8,2022-09-06 11:51:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.948,6.304,67.858,pass,F9F235403YP1Y82A8,2022-09-06 11:50:35,2022-09-06 11:51:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235403YP1Y82A8,BinA,BinA
wip_id,F9F23520GZH1Y82A0,2022-09-06 11:51:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.952,6.238,66.408,pass,F9F23520GZH1Y82A0,2022-09-06 11:50:35,2022-09-06 11:51:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520GZH1Y82A0,BinA,BinA
wip_id,F9F235307RR1Y82AQ,2022-09-06 11:51:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.967,6.676,67.082,pass,F9F235307RR1Y82AQ,2022-09-06 11:50:35,2022-09-06 11:51:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235307RR1Y82AQ,BinA,BinA
wip_id,F9F23340DAQ1Y82A1,2022-09-06 11:51:07,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.954,6.52,67.074,pass,F9F23340DAQ1Y82A1,2022-09-06 11:50:35,2022-09-06 11:51:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23340DAQ1Y82A1,BinA,BinA
wip_id,F9F234606QE1Y82A5,2022-09-06 11:51:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.93,6.248,67.57,pass,F9F234606QE1Y82A5,2022-09-06 11:50:35,2022-09-06 11:51:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606QE1Y82A5,BinA,BinA
wip_id,F9F23460EMN1Y82AY,2022-09-06 11:51:24,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.578,6.408,66.675,pass,F9F23460EMN1Y82AY,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460EMN1Y82AY,BinA,BinA
wip_id,F9F23530DH61Y82AT,2022-09-06 11:51:24,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.577,6.694,66.89,pass,F9F23530DH61Y82AT,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530DH61Y82AT,BinA,BinA
wip_id,F9F23470DE61Y82A1,2022-09-06 11:51:24,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.646,6.773,66.428,pass,F9F23470DE61Y82A1,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470DE61Y82A1,BinO,BinO
wip_id,F9F2353096Q1Y82AC,2022-09-06 11:51:24,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.6,6.74,67.76,pass,F9F2353096Q1Y82AC,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2353096Q1Y82AC,BinO,BinO
wip_id,F9F23470C581Y82AT,2022-09-06 11:51:24,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.607,6.656,66.456,pass,F9F23470C581Y82AT,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470C581Y82AT,BinA,BinA
wip_id,F9F235702TF1Y82AV,2022-09-06 11:51:24,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.571,6.35,66.694,pass,F9F235702TF1Y82AV,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235702TF1Y82AV,BinA,BinA
wip_id,F9F2346050W1Y82AU,2022-09-06 11:51:24,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.646,6.953,67.268,pass,F9F2346050W1Y82AU,2022-09-06 11:50:51,2022-09-06 11:51:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346050W1Y82AU,BinO,BinO
wip_id,F9F2347022T1Y82AT,2022-09-06 11:51:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.961,6.45,67.333,pass,F9F2347022T1Y82AT,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347022T1Y82AT,BinA,BinA
wip_id,F9F234606TY1Y82AC,2022-09-06 11:51:44,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.987,6.671,67.376,pass,F9F234606TY1Y82AC,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606TY1Y82AC,BinA,BinA
wip_id,F9F2346066E1Y82AR,2022-09-06 11:51:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,1.005,6.593,66.325,pass,F9F2346066E1Y82AR,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346066E1Y82AR,BinA,BinA
wip_id,F9F234605E91Y82A7,2022-09-06 11:51:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.94,6.319,66.625,pass,F9F234605E91Y82A7,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234605E91Y82A7,BinA,BinA
wip_id,F9F23470CSF1Y82AR,2022-09-06 11:51:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.988,6.618,66.444,pass,F9F23470CSF1Y82AR,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470CSF1Y82AR,BinA,BinA
wip_id,F9F234701ZE1Y82AG,2022-09-06 11:51:44,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.996,6.716,67.264,pass,F9F234701ZE1Y82AG,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234701ZE1Y82AG,BinO,BinO
wip_id,F9F234606PG1Y82A6,2022-09-06 11:51:44,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.987,6.566,66.895,pass,F9F234606PG1Y82A6,2022-09-06 11:51:08,2022-09-06 11:51:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606PG1Y82A6,BinA,BinA
wip_id,F9F2354049J1Y82AD,2022-09-06 11:52:01,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.572,6.87,68.071,pass,F9F2354049J1Y82AD,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2354049J1Y82AD,BinO,BinO
wip_id,F9F23530AZN1Y82A0,2022-09-06 11:52:01,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.624,6.868,65.862,pass,F9F23530AZN1Y82A0,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530AZN1Y82A0,BinO,BinO
wip_id,F9F235400NY1Y82AY,2022-09-06 11:52:01,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.627,6.964,67.301,pass,F9F235400NY1Y82AY,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235400NY1Y82AY,BinO,BinO
wip_id,F9F235401A21Y82AV,2022-09-06 11:52:01,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.637,7.1,65.6,pass,F9F235401A21Y82AV,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235401A21Y82AV,BinO,BinO
wip_id,F9F23450D851Y82AN,2022-09-06 11:52:01,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.638,6.752,65.241,pass,F9F23450D851Y82AN,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450D851Y82AN,BinO,BinO
wip_id,F9F2347073C1Y82A0,2022-09-06 11:52:01,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.619,6.834,65.92,pass,F9F2347073C1Y82A0,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347073C1Y82A0,BinO,BinO
wip_id,F9F2353017M1Y82AL,2022-09-06 11:52:01,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.658,7.182,67.179,pass,F9F2353017M1Y82AL,2022-09-06 11:51:24,2022-09-06 11:52:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2353017M1Y82AL,BinB,BinB
wip_id,F9F234705AM1Y82A6,2022-09-06 11:52:16,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.998,6.799,66.748,pass,F9F234705AM1Y82A6,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234705AM1Y82A6,BinO,BinO
wip_id,F9F234606BC1Y82AC,2022-09-06 11:52:16,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.969,6.678,67.812,pass,F9F234606BC1Y82AC,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606BC1Y82AC,BinA,BinA
wip_id,F9F234701FM1Y82AV,2022-09-06 11:52:16,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.988,6.732,68.004,pass,F9F234701FM1Y82AV,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234701FM1Y82AV,BinO,BinO
wip_id,F9F234509N81Y82AF,2022-09-06 11:52:16,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,1.014,6.89,67.076,pass,F9F234509N81Y82AF,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234509N81Y82AF,BinO,BinO
wip_id,F9F2353074Y1Y82AC,2022-09-06 11:52:16,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,1.006,6.961,66.449,pass,F9F2353074Y1Y82AC,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2353074Y1Y82AC,BinO,BinO
wip_id,F9F235209B71Y82AF,2022-09-06 11:52:16,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.935,6.573,67.511,pass,F9F235209B71Y82AF,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235209B71Y82AF,BinA,BinA
wip_id,F9F234701721Y82A4,2022-09-06 11:52:17,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,1.013,6.746,67.511,pass,F9F234701721Y82A4,2022-09-06 11:51:44,2022-09-06 11:52:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234701721Y82A4,BinO,BinO
wip_id,F9F234605J11Y82A3,2022-09-06 11:52:34,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.615,7.112,67.616,pass,F9F234605J11Y82A3,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234605J11Y82A3,BinB,BinB
wip_id,F9F234700MY1Y82A1,2022-09-06 11:52:34,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.614,6.964,67.44,pass,F9F234700MY1Y82A1,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700MY1Y82A1,BinO,BinO
wip_id,F9F234702C21Y82AN,2022-09-06 11:52:34,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.622,6.892,66.634,pass,F9F234702C21Y82AN,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234702C21Y82AN,BinO,BinO
wip_id,F9F234605FH1Y82AW,2022-09-06 11:52:34,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.612,6.873,67.734,pass,F9F234605FH1Y82AW,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234605FH1Y82AW,BinO,BinO
wip_id,F9F234700KL1Y82AK,2022-09-06 11:52:34,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.653,7.168,66.979,pass,F9F234700KL1Y82AK,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700KL1Y82AK,BinB,BinB
wip_id,F9F2347009X1Y82A4,2022-09-06 11:52:34,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.644,7.296,67.218,pass,F9F2347009X1Y82A4,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347009X1Y82A4,BinB,BinB
wip_id,F9F23460HGY1Y82A0,2022-09-06 11:52:34,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.606,6.805,68.343,pass,F9F23460HGY1Y82A0,2022-09-06 11:52:01,2022-09-06 11:52:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460HGY1Y82A0,BinO,BinO
wip_id,F9F234508VK1Y82AJ,2022-09-06 11:52:54,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,1,6.949,67.495,pass,F9F234508VK1Y82AJ,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234508VK1Y82AJ,BinO,BinO
wip_id,F9F235101H31Y82AA,2022-09-06 11:52:54,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,1.002,6.787,65.14,pass,F9F235101H31Y82AA,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235101H31Y82AA,BinO,BinO
wip_id,F9F23520HS81Y82AV,2022-09-06 11:52:54,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.979,6.625,66.868,pass,F9F23520HS81Y82AV,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520HS81Y82AV,BinA,BinA
wip_id,F9F234606HF1Y82AR,2022-09-06 11:52:54,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.985,6.794,67.976,pass,F9F234606HF1Y82AR,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606HF1Y82AR,BinO,BinO
wip_id,F9F23470EX51Y82AJ,2022-09-06 11:52:54,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.98,6.605,67.389,pass,F9F23470EX51Y82AJ,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470EX51Y82AJ,BinA,BinA
wip_id,F9F23460ASM1Y82AN,2022-09-06 11:52:54,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.976,6.68,67.172,pass,F9F23460ASM1Y82AN,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460ASM1Y82AN,BinA,BinA
wip_id,F9F23450EY01Y82AN,2022-09-06 11:52:54,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.966,6.394,65.759,pass,F9F23450EY01Y82AN,2022-09-06 11:52:17,2022-09-06 11:52:54,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450EY01Y82AN,BinA,BinA
wip_id,F9F235408LR1Y82A3,2022-09-06 11:53:07,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.617,7.018,66.327,pass,F9F235408LR1Y82A3,2022-09-06 11:52:34,2022-09-06 11:53:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235408LR1Y82A3,BinO,BinO
wip_id,F9F234700U71Y82A5,2022-09-06 11:53:07,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.606,6.57,66.264,pass,F9F234700U71Y82A5,2022-09-06 11:52:34,2022-09-06 11:53:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700U71Y82A5,BinA,BinA
wip_id,F9F2347014D1Y82A2,2022-09-06 11:53:07,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.625,7.17,67.958,pass,F9F2347014D1Y82A2,2022-09-06 11:52:34,2022-09-06 11:53:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347014D1Y82A2,BinB,BinB
wip_id,F9F23470CUC1Y82AN,2022-09-06 11:53:07,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.643,7.169,68.1,pass,F9F23470CUC1Y82AN,2022-09-06 11:52:34,2022-09-06 11:53:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470CUC1Y82AN,BinB,BinB
wip_id,F9F23440K6Y1Y82AW,2022-09-06 11:53:07,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.593,6.794,67.856,pass,F9F23440K6Y1Y82AW,2022-09-06 11:52:34,2022-09-06 11:53:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440K6Y1Y82AW,BinO,BinO
wip_id,F9F234606421Y82A9,2022-09-06 11:53:07,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.642,6.991,65.822,pass,F9F234606421Y82A9,2022-09-06 11:52:34,2022-09-06 11:53:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606421Y82A9,BinO,BinO
